,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
2601,Santa Fe,Caseros,Beravebú,82014030.0,0,0,0,0,0,0,0,346,346
2602,Santa Fe,Caseros,Bigand,82014040.0,550,1065,0,0,0,0,0,0,1615
2603,Santa Fe,Caseros,Casilda,82014050.0,4277,1873,0,886,0,0,0,1129,8165
2604,Santa Fe,Caseros,Chabás,82014060.0,638,0,0,0,850,0,0,13,1501
2605,Santa Fe,Caseros,Chañar Ladeado,82014070.0,76,808,0,401,0,0,0,0,1285
2606,Santa Fe,Caseros,Gödeken,82014080.0,0,531,0,1,0,0,0,0,532
2607,Santa Fe,Caseros,Los Molinos,82014090.0,27,507,0,0,0,0,0,0,534
2608,Santa Fe,Caseros,Los Nogales,82014100.0,0,44,0,0,0,0,0,0,44
2609,Santa Fe,Caseros,Los Quirquinchos,82014110.0,0,0,0,0,2,0,0,778,780
2610,Santa Fe,Caseros,San José de la Esquina,82014120.0,135,1976,0,0,0,0,0,1,2112
2611,Santa Fe,Caseros,Sanford,82014130.0,88,0,0,378,0,0,0,0,466
2612,Santa Fe,Caseros,Villada,82014140.0,98,1,0,0,5,0,0,0,104
2613,Santa Fe,Castellanos,Aldao (Est. Casablanca),82021010.0,30,0,0,662,0,0,0,60,752
2614,Santa Fe,Castellanos,Angélica,82021020.0,600,0,0,0,0,0,0,9,609
2615,Santa Fe,Castellanos,Ataliva,82021030.0,295,10,0,89,0,0,0,183,577
2616,Santa Fe,Castellanos,Aurelia,82021040.0,0,0,0,0,0,0,0,4,4
2617,Santa Fe,Castellanos,Bauer y Sigel,82021060.0,0,0,0,0,0,0,0,0,0
2618,Santa Fe,Castellanos,Bella Italia,82021070.0,37,316,0,2,0,0,0,4,359
2619,Santa Fe,Castellanos,Castellanos,82021080.0,0,1,0,0,0,0,0,5,6
2620,Santa Fe,Castellanos,Colonia Bicha,82021090.0,72,0,0,138,0,0,0,0,210
2621,Santa Fe,Castellanos,Colonia Cello,82021100.0,0,0,0,0,0,0,0,29,29
2622,Santa Fe,Castellanos,Colonia Margarita,82021110.0,0,10,0,0,0,0,0,0,10
2623,Santa Fe,Castellanos,Colonia Raquel,82021120.0,31,0,0,185,0,0,0,3,219
2624,Santa Fe,Castellanos,Coronel Fraga,82021130.0,0,0,0,0,0,0,0,49,49
2625,Santa Fe,Castellanos,Esmeralda,82021150.0,0,82,0,0,0,0,0,0,82
2626,Santa Fe,Castellanos,Estación Clucellas,82021160.0,0,179,0,0,0,0,0,4,183
2627,Santa Fe,Castellanos,Estación Saguier,82021170.0,0,11,0,0,0,0,0,3,14
2628,Santa Fe,Castellanos,Eusebia y Carolina,82021180.0,27,0,0,130,0,0,0,0,157
2629,Santa Fe,Castellanos,Eustolia,82021190.0,0,0,0,0,0,0,0,4,4
2630,Santa Fe,Castellanos,Humberto Primo,82021220.0,212,53,0,33,0,0,0,262,560
2631,Santa Fe,Castellanos,Josefina,82021230.0,28,77,0,0,0,0,0,1,106
2632,Santa Fe,Castellanos,Lehmann,82021240.0,196,376,0,166,0,0,0,0,738
2633,Santa Fe,Castellanos,María Juana,82021250.0,788,81,0,620,0,0,0,60,1549
2634,Santa Fe,Castellanos,Plaza Clucellas,82021270.0,45,283,0,0,0,0,0,0,328
2635,Santa Fe,Castellanos,Plaza Saguier,82021280.0,0,51,0,0,0,0,0,0,51
2636,Santa Fe,Castellanos,Presidente Roca,82021290.0,0,137,0,1,0,0,0,5,143
2637,Santa Fe,Castellanos,Pueblo Marini,82021300.0,0,0,0,0,0,0,0,11,11
2638,Santa Fe,Castellanos,Rafaela,82021310.0,2889,23060,0,4199,6,2,0,1497,31653
2639,Santa Fe,Castellanos,Ramona,82021320.0,1,0,0,0,0,0,0,327,328
2640,Santa Fe,Castellanos,San Antonio,82021330.0,0,10,0,0,0,0,0,59,69
2641,Santa Fe,Castellanos,San Vicente,82021340.0,770,1334,0,0,0,0,0,42,2146
2642,Santa Fe,Castellanos,Santa Clara de Saguier,82021350.0,163,107,0,0,0,0,0,218,488
2643,Santa Fe,Castellanos,Sunchales,82021360.0,1112,21,1,6364,0,0,0,67,7565
2644,Santa Fe,Castellanos,Susana,82021370.0,0,0,0,317,0,0,0,78,395
2645,Santa Fe,Castellanos,Tacural,82021380.0,437,0,0,467,0,0,0,0,904
2646,Santa Fe,Castellanos,Vila,82021390.0,419,0,0,0,0,0,0,0,419
2647,Santa Fe,Castellanos,Villa San José,82021410.0,0,53,0,0,0,0,0,31,84
2648,Santa Fe,Castellanos,Virginia,82021420.0,0,0,0,0,0,0,0,9,9
2649,Santa Fe,Castellanos,Zenón Pereyra,82021430.0,0,53,0,0,0,0,0,0,53
2650,Santa Fe,Castellanos,Frontera,82021200.0,0,0,0,0,0,0,0,1,1
2651,Santa Fe,Constitución,Alcorta,82028010.0,223,1261,0,550,0,0,0,353,2387
2652,Santa Fe,Constitución,Bombal,82028040.0,495,246,0,200,0,0,0,0,941
2653,Santa Fe,Constitución,Empalme Villa Constitución,82028070.0,660,0,0,0,0,0,0,0,660
2654,Santa Fe,Constitución,Godoy,82028100.0,0,0,0,0,0,0,0,150,150
2655,Santa Fe,Constitución,Juan B. Molina,82028110.0,350,0,0,0,0,0,0,1,351
2656,Santa Fe,Constitución,Juncal,82028120.0,480,0,0,0,0,0,0,0,480
2657,Santa Fe,Constitución,La Vanguardia,82028130.0,0,0,0,86,0,0,0,0,86
2658,Santa Fe,Constitución,Máximo Paz (Est. Paz),82028140.0,647,321,0,0,0,0,0,252,1220
2659,Santa Fe,Constitución,Pavón,82028150.0,104,0,0,0,0,0,0,0,104
2660,Santa Fe,Constitución,Pavón Arriba,82028160.0,0,0,0,387,0,0,0,25,412
2661,Santa Fe,Constitución,Rueda,82028180.0,0,0,0,0,0,0,0,72,72
2662,Santa Fe,Constitución,Santa Teresa,82028190.0,169,296,0,656,0,0,0,101,1222
2663,Santa Fe,Constitución,Sargento Cabral,82028200.0,0,0,0,326,0,0,0,102,428
2664,Santa Fe,Constitución,Villa Constitución,82028230.0,5033,1967,0,61,0,0,0,1355,8416
2665,Santa Fe,Constitución,Peyrano,82028170.0,0,670,0,0,0,0,0,0,670
2666,Santa Fe,Constitución,Cepeda,82028060.0,0,0,0,0,0,0,0,25,25
2667,Santa Fe,Constitución,General Gelly,82028090.0,189,0,0,0,0,0,0,4,193
2668,Santa Fe,Garay,Cayastá,82035010.0,0,0,0,0,0,0,0,428,428
2669,Santa Fe,Garay,Helvecia,82035020.0,0,440,0,0,0,0,0,205,645
2670,Santa Fe,Garay,Saladero Mariano Cabal,82035040.0,0,0,0,0,0,1,0,64,65
2671,Santa Fe,Garay,Santa Rosa de Calchines,82035050.0,76,941,0,0,0,0,0,0,1017
2672,Santa Fe,Garay,Los Zapallos,82035030.0,0,67,0,0,67,0,0,0,134
2673,Santa Fe,General López,Aarón Castellanos (Est. Castellanos),82042010.0,0,0,0,0,0,0,0,36,36
2674,Santa Fe,General López,Amenábar,82042020.0,158,0,0,0,0,0,0,80,238
2675,Santa Fe,General López,Cafferata,82042030.0,246,0,0,1,0,0,0,0,247
2676,Santa Fe,General López,Cañada del Ucle,82042040.0,222,0,0,0,0,0,0,200,422
2677,Santa Fe,General López,Carmen,82042050.0,0,0,0,0,40,0,0,100,140
2678,Santa Fe,General López,Carreras,82042060.0,0,1,0,0,0,0,0,274,275
2679,Santa Fe,General López,Chapuy,82042070.0,0,1,0,0,0,0,0,0,1
2680,Santa Fe,General López,Chovet,82042080.0,0,1,0,0,0,1,0,0,2
2681,Santa Fe,General López,Christophersen,82042090.0,0,0,0,15,0,0,0,78,93
2682,Santa Fe,General López,Diego de Alvear,82042100.0,206,0,0,64,0,0,0,108,378
2683,Santa Fe,General López,Elortondo,82042110.0,510,0,0,0,0,0,0,0,510
2684,Santa Fe,General López,Firmat,82042120.0,281,1488,0,3305,0,0,0,0,5074
2685,Santa Fe,General López,Hughes,82042130.0,0,0,0,1190,0,0,0,0,1190
2686,Santa Fe,General López,La Chispa,82042140.0,0,0,0,0,0,0,0,71,71
2687,Santa Fe,General López,Maggiolo,82042170.0,80,0,0,0,0,0,0,53,133
2688,Santa Fe,General López,María Teresa,82042180.0,26,1012,0,0,1,0,0,30,1069
2689,Santa Fe,General López,Melincué (Est. San Urbano),82042190.0,0,0,0,0,0,0,0,201,201
2690,Santa Fe,General López,Miguel Torres,82042200.0,0,1,0,0,0,0,0,0,1
2691,Santa Fe,General López,Murphy,82042210.0,0,0,0,717,0,0,0,0,717
2692,Santa Fe,General López,Rufino,82042220.0,1432,3,0,5103,0,0,0,0,6538
2693,Santa Fe,General López,San Eduardo,82042230.0,205,0,0,84,0,0,0,0,289
2694,Santa Fe,General López,San Francisco de Santa Fe,82042240.0,0,0,0,45,0,1,0,0,46
2695,Santa Fe,General López,San Gregorio,82042250.0,43,0,0,1013,0,0,0,118,1174
2696,Santa Fe,General López,Sancti Spiritu,82042260.0,320,0,0,0,0,1,0,707,1028
2697,Santa Fe,General López,Santa Isabel,82042270.0,214,0,0,923,0,1,0,0,1138
2698,Santa Fe,General López,Teodelina,82042280.0,0,935,0,0,0,0,0,165,1100
2699,Santa Fe,General López,Venado Tuerto,82042290.0,2258,25656,0,1435,380,1,0,77,29807
2700,Santa Fe,General López,Villa Cañás,82042300.0,715,1195,0,349,4,0,0,211,2474
2701,Santa Fe,General López,Wheelwright,82042310.0,0,0,0,1374,3,1,0,15,1393
2702,Santa Fe,General López,Labordeboy,82042150.0,215,0,0,0,0,0,0,0,215
2703,Santa Fe,General Obligado,Avellaneda (Est. Ewald),82049020.0,3,12,0,3578,750,0,0,1141,5484
2704,Santa Fe,General Obligado,Berna,82049030.0,0,0,0,0,10,0,0,48,58
2705,Santa Fe,General Obligado,El Araza,82049040.0,0,0,0,0,0,0,0,126,126
2706,Santa Fe,General Obligado,El Rabón,82049050.0,0,65,0,0,0,1,0,80,146
2707,Santa Fe,General Obligado,Florencia,82049060.0,268,136,0,0,0,1,0,188,593
2708,Santa Fe,General Obligado,Guadalupe Norte,82049070.0,87,0,0,0,0,0,0,0,87
2709,Santa Fe,General Obligado,Ingeniero Chanourdie,82049080.0,0,0,0,0,0,1,0,85,86
2710,Santa Fe,General Obligado,La Isleta,82049090.0,0,0,0,0,0,1,0,0,1
2711,Santa Fe,General Obligado,La Sarita,82049100.0,0,0,0,0,0,0,0,85,85
2712,Santa Fe,General Obligado,Las Garzas,82049120.0,92,0,0,0,0,0,0,0,92
2713,Santa Fe,General Obligado,Las Toscas,82049130.0,609,1045,0,79,0,1,0,462,2196
2714,Santa Fe,General Obligado,Los Laureles,82049140.0,0,0,0,0,20,0,0,0,20
2715,Santa Fe,General Obligado,Malabrigo,82049150.0,666,924,0,0,160,0,0,91,1841
2716,Santa Fe,General Obligado,Paraje San Manuel,82049160.0,0,0,0,0,0,1,0,0,1
2717,Santa Fe,General Obligado,Reconquista,82049180.0,1906,14399,1,6832,800,1,0,2839,26778
2718,Santa Fe,General Obligado,San Antonio de Obligado,82049190.0,125,132,0,0,0,6,0,5,268
2719,Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200.0,103,115,0,0,0,0,0,3,221
2720,Santa Fe,General Obligado,Villa Ana,82049210.0,0,0,0,0,0,1,0,0,1
2721,Santa Fe,General Obligado,Villa Guillermina,82049220.0,220,173,0,0,0,1,0,15,409
2722,Santa Fe,General Obligado,Villa Ocampo,82049230.0,2009,1613,0,16,29,1,0,0,3668
2723,Santa Fe,General Obligado,Lanteri,82049110.0,0,0,0,0,0,0,0,300,300
2724,Santa Fe,General Obligado,Arroyo Ceibal,82049010.0,0,0,0,0,0,0,0,108,108
2725,Santa Fe,Iriondo,Barrio Cicarelli,82056010.0,0,0,0,0,0,0,0,9,9
2726,Santa Fe,Iriondo,Bustinza,82056020.0,287,0,0,6,0,0,0,90,383
2727,Santa Fe,Iriondo,Cañada de Gómez,82056030.0,1251,7242,0,329,0,0,0,411,9233
2728,Santa Fe,Iriondo,Carrizales (Est. Clarke),82056040.0,456,17,0,0,0,1,0,0,474
2729,Santa Fe,Iriondo,Classon,82056050.0,0,0,0,130,0,0,0,21,151
2730,Santa Fe,Iriondo,Colonia Médici,82056060.0,0,0,0,0,0,0,0,12,12
2731,Santa Fe,Iriondo,Correa,82056070.0,114,1063,0,572,1,0,0,23,1773
2732,Santa Fe,Iriondo,Larguía,82056080.0,0,0,0,0,0,0,0,7,7
2733,Santa Fe,Iriondo,Lucio V. López,82056090.0,0,5,0,0,0,0,0,31,36
2734,Santa Fe,Iriondo,Oliveros,82056100.0,2000,0,0,1360,0,0,0,0,3360
2735,Santa Fe,Iriondo,Pueblo Andino,82056110.0,0,648,0,0,0,0,0,414,1062
2736,Santa Fe,Iriondo,Salto Grande,82056120.0,493,0,0,0,0,0,0,89,582
2737,Santa Fe,Iriondo,Serodino,82056130.0,229,0,0,12,0,0,0,113,354
2738,Santa Fe,Iriondo,Totoras,82056140.0,538,0,0,920,0,0,0,131,1589
2739,Santa Fe,Iriondo,Villa Eloísa,82056150.0,597,0,0,368,0,0,0,0,965
2740,Santa Fe,Iriondo,Villa La Rivera (Oliveros),82056160.0,0,0,0,0,0,0,0,37,37
2741,Santa Fe,Iriondo,Villa La Rivera (Pueblo Andino),82056170.0,0,0,0,0,0,1,0,26,27
2742,Santa Fe,La Capital,Angel Gallardo,82063010.0,0,0,0,0,0,0,0,27,27
2743,Santa Fe,La Capital,Arroyo Aguiar,82063020.0,102,0,0,0,0,1,0,38,141
2744,Santa Fe,La Capital,Arroyo Leyes,82063030.0,0,1115,0,88,0,0,0,106,1309
2745,Santa Fe,La Capital,Cabal,82063040.0,0,0,0,0,0,0,0,13,13
2746,Santa Fe,La Capital,Candioti,82063060.0,0,0,0,251,0,0,0,1,252
2747,Santa Fe,La Capital,Emilia,82063070.0,103,0,0,153,0,0,0,1,257
2748,Santa Fe,La Capital,Laguna Paiva,82063080.0,1899,0,0,0,0,0,0,76,1975
2749,Santa Fe,La Capital,Llambi Campbell,82063090.0,202,0,0,0,73,0,0,186,461
2750,Santa Fe,La Capital,Monte Vera,82063100.0,281,0,0,0,0,3,0,0,284
2751,Santa Fe,La Capital,Nelson,82063110.0,426,0,0,1,3,0,0,69,499
2752,Santa Fe,La Capital,Recreo,82063140.0,1131,30,0,0,0,0,0,275,1436
2753,Santa Fe,La Capital,San José del Rincón,82063160.0,1806,2329,0,505,0,1,0,0,4641
2754,Santa Fe,La Capital,Santa Fe,82063170.0,20606,65154,32,39411,2040,9,0,104,127356
2755,Santa Fe,La Capital,Santo Tomé,82063180.0,13,13,0,396,11,0,0,492,925
2756,Santa Fe,La Capital,Sauce Viejo,82063190.0,1108,0,0,0,0,0,0,89,1197
2757,Santa Fe,Las Colonias,Cavour,82070010.0,0,0,0,0,0,0,0,3,3
2758,Santa Fe,Las Colonias,Cululú,82070020.0,0,0,0,0,0,0,0,24,24
2759,Santa Fe,Las Colonias,Elisa,82070030.0,0,0,0,235,0,0,0,0,235
2760,Santa Fe,Las Colonias,Empalme San Carlos,82070040.0,0,0,0,0,0,0,0,13,13
2761,Santa Fe,Las Colonias,Esperanza,82070050.0,1953,8198,0,26,0,4,0,420,10601
2762,Santa Fe,Las Colonias,Felicia,82070060.0,0,0,0,0,0,0,0,443,443
2763,Santa Fe,Las Colonias,Franck,82070070.0,175,0,0,162,0,0,0,101,438
2764,Santa Fe,Las Colonias,Grutly,82070080.0,93,0,0,0,0,0,0,21,114
2765,Santa Fe,Las Colonias,Hipatia,82070090.0,0,0,0,0,0,0,0,53,53
2766,Santa Fe,Las Colonias,Humboldt,82070100.0,299,0,0,24,2,0,0,195,520
2767,Santa Fe,Las Colonias,La Pelada,82070120.0,0,0,0,80,0,0,0,96,176
2768,Santa Fe,Las Colonias,Las Tunas,82070130.0,4,0,0,107,0,1,0,0,112
2769,Santa Fe,Las Colonias,María Luisa,82070140.0,0,0,0,0,0,0,0,167,167
2770,Santa Fe,Las Colonias,Matilde,82070150.0,90,0,0,0,0,0,0,68,158
2771,Santa Fe,Las Colonias,Nuevo Torino,82070160.0,78,0,0,0,72,0,0,5,155
2772,Santa Fe,Las Colonias,OTROS,0.0,0,0,0,0,0,0,0,16,16
2773,Santa Fe,Las Colonias,Pilar,82070170.0,112,0,0,10,0,0,0,2,124
2774,Santa Fe,Las Colonias,Progreso,82070190.0,0,0,0,0,0,0,0,621,621
2775,Santa Fe,Las Colonias,Providencia,82070200.0,0,0,0,0,0,0,0,135,135
2776,Santa Fe,Las Colonias,Sa Pereyra,82070210.0,54,0,0,0,0,0,0,3,57
2777,Santa Fe,Las Colonias,San Agustín,82070220.0,0,0,0,0,0,0,0,83,83
2778,Santa Fe,Las Colonias,San Carlos Centro,82070230.0,407,3943,0,2,0,0,0,34,4386
2779,Santa Fe,Las Colonias,San Carlos Norte,82070240.0,0,215,0,0,0,0,0,152,367
2780,Santa Fe,Las Colonias,San Carlos Sud,82070250.0,30,670,0,0,0,0,0,9,709
2781,Santa Fe,Las Colonias,San Jerónimo del Sauce,82070260.0,0,0,0,172,0,0,0,0,172
2782,Santa Fe,Las Colonias,San Jerónimo Norte,82070270.0,202,0,0,1575,0,0,0,261,2038
2783,Santa Fe,Las Colonias,Santa Clara de Buena Vista,82070290.0,0,668,0,0,0,0,0,0,668
2784,Santa Fe,Las Colonias,Santo Domingo,82070300.0,0,0,0,0,0,0,0,255,255
2785,Santa Fe,Las Colonias,SARMIENTO,82070310.0,135,0,0,0,130,0,0,171,436
2786,Santa Fe,OTROS,OTROS,0.0,0,0,0,0,2581,0,0,0,2581
2787,Santa Fe,Rosario,Acebal,82084010.0,205,1343,0,21,0,0,0,140,1709
2788,Santa Fe,Rosario,Álvarez,82084030.0,59,1393,0,2,134,0,0,0,1588
2789,Santa Fe,Rosario,Alvear,82084040.0,1912,3037,0,251,0,0,0,8,5208
2790,Santa Fe,Rosario,Arminda,82084060.0,0,86,0,0,40,0,0,0,126
2791,Santa Fe,Rosario,Arroyo Seco,82084070.0,2050,3273,0,2,0,0,0,6,5331
2792,Santa Fe,Rosario,Carmen del Sauce,82084080.0,0,0,0,158,0,0,0,22,180
2793,Santa Fe,Rosario,Coronel Bogado,82084090.0,415,0,0,178,0,0,0,0,593
2794,Santa Fe,Rosario,Cuatro Esquinas,82084110.0,0,0,0,39,0,0,0,0,39
2795,Santa Fe,Rosario,El Caramelo,82084120.0,71,0,0,424,0,0,0,0,495
2796,Santa Fe,Rosario,Fighiera,82084130.0,366,0,0,0,0,0,0,0,366
2797,Santa Fe,Rosario,Funes,82084140.0,4523,5794,1,2296,0,1,0,100,12715
2798,Santa Fe,Rosario,General Lagos,82084150.0,400,0,0,1,1,1,0,140,543
2799,Santa Fe,Rosario,Granadero Baigorria,82084160.0,0,4673,0,4,2,0,0,676,5355
2800,Santa Fe,Rosario,Ibarlucea,82084170.0,0,591,0,468,0,0,0,452,1511
2801,Santa Fe,Rosario,Pérez,82084210.0,3069,0,0,114,0,5,0,7,3195
2802,Santa Fe,Rosario,Piñero (Est. Erasto),82084220.0,0,181,0,1,55,0,0,1,238
2803,Santa Fe,Rosario,Pueblo Esther,82084230.0,241,0,0,611,0,1,0,0,853
2804,Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),82084240.0,0,118,0,0,54,0,0,0,172
2805,Santa Fe,Rosario,Pueblo Uranga,82084250.0,29,0,0,98,0,0,0,52,179
2806,Santa Fe,Rosario,Puerto Arroyo Seco,82084260.0,0,0,0,0,25,0,0,0,25
2807,Santa Fe,Rosario,Rosario,82084270.0,46485,190777,74,87944,218,1,0,5228,330727
2808,Santa Fe,Rosario,Soldini,82084280.0,127,780,0,0,86,0,0,0,993
2809,Santa Fe,Rosario,Villa Amelia,82084290.0,172,109,0,2,0,0,0,2,285
2810,Santa Fe,Rosario,Villa del Plata,82084300.0,0,193,0,0,101,0,0,0,294
2811,Santa Fe,Rosario,Villa Gobernador Gálvez,82084310.0,6752,17,0,1539,4987,0,0,25,13320
2812,Santa Fe,Rosario,Zavalla,82084320.0,745,932,0,0,0,0,0,95,1772
2813,Santa Fe,Rosario,Albarellos,82084020.0,0,0,0,0,0,0,0,20,20
2814,Santa Fe,Rosario,Coronel Rodolfo S. Domínguez,82084100.0,0,318,0,0,0,0,0,0,318
2815,Santa Fe,Rosario,Kilómetro 101,82084180.0,0,0,0,0,0,1,0,1,2
2816,Santa Fe,Rosario,Arbilla,82084050.0,30,0,0,0,0,0,0,0,30
2817,Santa Fe,Rosario,Monte Flores,82084200.0,8,0,0,0,0,0,0,0,8
2818,Santa Fe,San Cristóbal,Aguará Grande,82091010.0,0,0,0,0,0,1,0,2,3
2819,Santa Fe,San Cristóbal,Ambrosetti,82091020.0,0,0,0,0,0,1,0,84,85
2820,Santa Fe,San Cristóbal,Arrufo,82091030.0,278,166,0,0,0,0,0,0,444
2821,Santa Fe,San Cristóbal,Balneario La Verde,82091040.0,0,0,0,0,0,1,0,0,1
2822,Santa Fe,San Cristóbal,Capivara,82091050.0,0,0,0,0,0,1,0,0,1
2823,Santa Fe,San Cristóbal,Ceres,82091060.0,1101,1939,0,0,0,0,0,541,3581
2824,Santa Fe,San Cristóbal,Colonia Bossi,82091080.0,56,0,0,118,0,0,0,3,177
2825,Santa Fe,San Cristóbal,Hersilia,82091120.0,0,199,0,0,0,0,0,370,569
2826,Santa Fe,San Cristóbal,Huanqueros,82091130.0,0,0,0,0,0,0,0,29,29
2827,Santa Fe,San Cristóbal,La Cabral,82091140.0,0,0,0,0,1,1,0,2,4
2828,Santa Fe,San Cristóbal,La Rubia,82091150.0,0,31,0,0,0,0,0,12,43
2829,Santa Fe,San Cristóbal,Las Palmeras,82091170.0,0,0,0,0,0,0,0,23,23
2830,Santa Fe,San Cristóbal,Moisés Ville,82091180.0,123,240,0,207,0,0,0,0,570
2831,Santa Fe,San Cristóbal,Monigotes,82091190.0,0,0,0,45,0,0,0,12,57
2832,Santa Fe,San Cristóbal,Ñanducita,82091200.0,0,0,0,0,0,0,0,37,37
2833,Santa Fe,San Cristóbal,OTROS,0.0,0,0,0,0,0,0,0,6,6
2834,Santa Fe,San Cristóbal,Palacios,82091210.0,2,0,0,31,0,0,0,1,34
2835,Santa Fe,San Cristóbal,San Cristóbal,82091220.0,918,1242,0,596,0,1,0,609,3366
2836,Santa Fe,San Cristóbal,San Guillermo,82091230.0,1069,1256,0,33,12,0,0,177,2547
2837,Santa Fe,San Cristóbal,Santurce,82091240.0,0,0,0,0,0,0,0,29,29
2838,Santa Fe,San Cristóbal,Soledad,82091250.0,0,0,0,0,0,0,0,170,170
2839,Santa Fe,San Cristóbal,Suardi,82091260.0,0,0,0,1560,0,0,0,0,1560
2840,Santa Fe,San Cristóbal,Villa Saralegui,82091270.0,0,0,0,0,3,0,0,48,51
2841,Santa Fe,San Cristóbal,Curupaity,82091110.0,0,0,0,0,0,0,0,15,15
2842,Santa Fe,San Cristóbal,Colonia Ana,82091070.0,0,0,0,0,0,0,0,6,6
2843,Santa Fe,San Cristóbal,Colonia Rosa,82091090.0,0,0,0,0,0,0,0,12,12
2844,Santa Fe,San Javier,Alejandra,82098010.0,0,0,0,0,0,1,0,453,454
2845,Santa Fe,San Javier,Cacique Ariacaiquín,82098020.0,0,0,0,0,0,0,0,34,34
2846,Santa Fe,San Javier,Colonia Durán,82098030.0,0,0,0,0,0,1,0,0,1
2847,Santa Fe,San Javier,Romang,82098050.0,0,801,0,2,195,0,0,369,1367
2848,Santa Fe,San Javier,San Javier,82098060.0,0,826,0,96,0,0,0,194,1116
2849,Santa Fe,San Javier,La Brava,82098040.0,0,0,0,0,0,0,0,20,20
2850,Santa Fe,San Jerónimo,Arocena,82105010.0,0,184,0,0,400,0,0,0,584
2851,Santa Fe,San Jerónimo,Barrancas,82105030.0,502,0,0,0,0,0,0,477,979
2852,Santa Fe,San Jerónimo,Barrio Caima,82105040.0,0,0,0,0,0,0,0,16,16
2853,Santa Fe,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060.0,0,0,0,245,0,0,0,0,245
2854,Santa Fe,San Jerónimo,Centeno,82105080.0,881,0,0,0,0,0,0,0,881
2855,Santa Fe,San Jerónimo,Coronda,82105090.0,652,0,0,3145,215,0,0,887,4899
2856,Santa Fe,San Jerónimo,Desvío Arijón,82105100.0,154,0,0,0,0,0,0,46,200
2857,Santa Fe,San Jerónimo,Díaz,82105110.0,470,0,0,0,0,0,0,0,470
2858,Santa Fe,San Jerónimo,Gaboto,82105120.0,0,0,0,0,201,0,0,240,441
2859,Santa Fe,San Jerónimo,Gálvez,82105130.0,3859,0,0,3482,0,1,0,19,7361
2860,Santa Fe,San Jerónimo,Gessler,82105140.0,133,0,0,69,0,0,0,48,250
2861,Santa Fe,San Jerónimo,Irigoyen,82105150.0,0,94,0,0,0,0,0,313,407
2862,Santa Fe,San Jerónimo,Larrechea,82105160.0,0,0,0,0,0,0,0,23,23
2863,Santa Fe,San Jerónimo,Loma Alta,82105170.0,19,0,0,18,0,0,0,0,37
2864,Santa Fe,San Jerónimo,López (Est. San Martín de Tours),82105180.0,37,383,0,0,0,0,0,0,420
2865,Santa Fe,San Jerónimo,Maciel,82105190.0,583,782,0,0,136,0,0,1,1502
2866,Santa Fe,San Jerónimo,Monje,82105200.0,464,0,0,149,0,0,0,0,613
2867,Santa Fe,San Jerónimo,San Fabián,82105230.0,74,93,0,0,0,0,0,70,237
2868,Santa Fe,San Jerónimo,San Genaro,82105240.0,788,37,0,456,0,0,0,49,1330
2869,Santa Fe,San Jerónimo,San Genaro Norte,82105250.0,1026,22,0,31,0,0,0,0,1079
2870,Santa Fe,San Jerónimo,San Eugenio,82105220.0,0,0,0,21,0,0,0,0,21
2871,Santa Fe,San Justo,Angeloni,82112010.0,0,0,0,0,0,0,0,24,24
2872,Santa Fe,San Justo,Cayastacito,82112020.0,0,0,0,0,0,0,0,54,54
2873,Santa Fe,San Justo,Esther,82112040.0,0,0,0,0,0,0,0,10,10
2874,Santa Fe,San Justo,Gobernador Crespo,82112050.0,157,976,0,0,0,0,0,257,1390
2875,Santa Fe,San Justo,La Criolla (Est. Cañadita),82112060.0,257,0,0,0,0,0,0,31,288
2876,Santa Fe,San Justo,Marcelino Escalada,82112080.0,101,0,0,0,0,0,0,128,229
2877,Santa Fe,San Justo,Naré,82112090.0,0,0,0,0,0,0,0,6,6
2878,Santa Fe,San Justo,OTROS,0.0,0,0,0,0,0,28,0,0,28
2879,Santa Fe,San Justo,Pedro Gómez Cello,82112100.0,0,0,0,0,0,0,0,92,92
2880,Santa Fe,San Justo,Ramayón,82112110.0,0,0,0,0,0,0,0,144,144
2881,Santa Fe,San Justo,San Bernardo,82112120.0,0,0,0,0,0,0,0,6,6
2882,Santa Fe,San Justo,San Justo,82112130.0,843,40,0,6106,550,0,0,270,7809
2883,Santa Fe,San Justo,Vera y Pintado (Est. Guaraníes),82112160.0,49,0,0,87,0,0,0,183,319
2884,Santa Fe,San Justo,Videla,82112170.0,119,0,0,230,0,0,0,31,380
2885,Santa Fe,San Justo,Colonia Dolores,82112030.0,0,0,0,0,0,0,0,22,22
2886,Santa Fe,San Justo,La Penca y Caraguatá,82112070.0,0,0,0,0,0,0,0,26,26
2887,Santa Fe,San Justo,San Martín Norte,82112140.0,0,0,0,0,0,0,0,35,35
2888,Santa Fe,San Justo,Silva (Est. Abipones),82112150.0,0,0,0,0,0,0,0,25,25
2889,Santa Fe,San Lorenzo,Aldao,82119010.0,0,374,0,0,0,0,0,0,374
2890,Santa Fe,San Lorenzo,Capitán Bermúdez,82119020.0,3656,1202,1,2226,0,0,0,0,7085
